346.0,4898.75,-0.185059,-0.014893,0.944092,28.221713,1001.187158,31.056949840152193,-103.39619343503081
347.0,4902.5,-0.174561,-0.017334,0.940918,28.25497,1001.03023,31.056546182052802,-103.39863939295185
348.0,4901.25,-0.180664,-0.019287,0.940674,28.271599,1001.191506,31.056790195295704,-103.39815618769201
349.0,4900.0,-0.179932,-0.015137,0.950439,28.271599,1001,31.055939430436812,-103.39510693648731
350.0,4900.0,-0.185303,-0.018066,0.938477,28.271599,1001.191506,31.05645295877503,-103.3957602851476
351.0,4902.5,-0.18042,-0.019043,0.946289,28.288227,1001.113029,31.05516252298712,-103.39579460722322
352.0,4901.25,-0.181396,-0.015625,0.941895,28.304855,1001.034543,31.056313936430072,-103.39636019207676
353,4900.0,-0.178467,-0.019287,0.949707,28.304855,1001.154428,31.055309965886213,-103.39631456820553
354.0,4900.0,-0.182617,-0.019043,0.945068,28.288227,1000.993148,31.055930328293112,-103.39496562738081
355.0,4901.25,-0.179688,-0.018311,0.948242,28.288227,1001.113029,31.056015002369843,-103.39809944493533
356.0,4897.5,-0.186768,-0.016846,0.946045,28.321484,1001.195828,31.05570011327583,-103.39561820577275
357.0,4900.0,-0.173584,-0.020996,0.949951,28.304855,1001.394199,31,-103.39578322754252
358.0,4901.25,-0.182617,-0.019775,0.955811,28.271599,1001.191506,31.05516490503083,-103.39618300920091
292.0,4900.0,-0.178223,-0.02002,0.942139,28.105314,1001.256801,31.056939327818263,-103.3957479508694
293.0,4900.0,-0.182617,-0.011719,0.94165,28.138571,1001.099959,31.055786792979212,-103.3964201057029
294.0,4901.25,-0.177979,-0.016113,0.943359,28.138571,1001.219801,31.05850979875761,-103.39726291278691
295.0,4900.0,-0.188721,-0.017578,0.950195,28.171828,1001.182784,31.05545522486028,-103.3976629910591
296.0,4901.25,-0.179443,-0.016113,0.942871,28.138571,1001.099959,31.056345740009803,-103.39568423478306
297.0,4900.0,-0.181885,-0.014404,0.9375,28.171828,1001.182784,31.0551125764772,-103.39738746640158
298.0,4900.0,-0.181152,-0.010498,0.942871,28.188457,1001.104341,31.055904271843204,-103.3959602182556
299.0,4860.0,-0.180176,-0.016846,0.943848,28.171828,1001.182784,31.053745862456974,-103.39779311316356
